index,id,title,published_at,duration_sec,source_chars,article_chars,tags,folder,source_url
176,a0bfaf7a-5065-4ca1-add3-66db2f44f72d,港人北上消费背后的汇率差与香港商业衰退,2024-04-13,210,1210,969,香港经济 / 跨境消费 / 零售业趋势 / 购买力平价,exports/fupeng_claude_review_pack/articles/176-港人北上消费背后的汇率差与香港商业衰退,https://www.douyin.com/video/7357178945214762303
177,15f43a7b-36f1-44f6-8c07-cc3cb11f8d94,经济增速放缓下的婚恋观：从远期投资转向当期兑现,2024-04-11,114,633,1104,婚恋经济学 / 风险偏好 / 宏观经济 / 社会观察,exports/fupeng_claude_review_pack/articles/177-经济增速放缓下的婚恋观：从远期投资转向当期兑现,https://www.douyin.com/video/7356490033022422283
178,1a7c342c-5bd9-4068-b119-f6e26389907c,付鹏推荐DK《货币金融百科》与《经济学百科》,2024-04-09,144,769,1210,经济学启蒙 / 金融常识 / DK百科 / 通识教育,exports/fupeng_claude_review_pack/articles/178-付鹏推荐DK《货币金融百科》与《经济学百科》,https://www.douyin.com/video/7355826114163461439
179,b099f351-2761-4534-9d99-a6c25483efc6,付鹏：建议提前退休以激活消费循环，反对单纯延后退休,2024-04-08,102,563,1107,延迟退休 / 养老金制度 / 消费经济 / 代际分配,exports/fupeng_claude_review_pack/articles/179-付鹏：建议提前退休以激活消费循环，反对单纯延后退休,https://www.douyin.com/video/7355504483293465875
180,f4d926ee-edae-4249-8581-7bf2520393aa,储蓄增长与储蓄率下降背后的代际分配真相,2024-04-07,102,597,1180,财富分配 / 资本过剩 / 代际差异 / 宏观经济,exports/fupeng_claude_review_pack/articles/180-储蓄增长与储蓄率下降背后的代际分配真相,https://www.douyin.com/video/7355032479138467108
181,8b5d4440-a177-4526-bbaa-d2c0f42262a0,中年危机本质是财务规划：从年轻博弈到中年守成的策略转换,2024-04-01,187,1351,1309,中年危机 / 财务规划 / 投资策略 / 风险管理,exports/fupeng_claude_review_pack/articles/181-中年危机本质是财务规划：从年轻博弈到中年守成的策略转换,https://www.douyin.com/video/7352843161250565376
182,b058e6e1-bdd4-41e2-8910-6b461d7c2c1c,中年危机本质：职场安乐窝的幻象与应对策略,2024-04-01,210,1644,1224,中年危机 / 职场规划 / 风险管理 / 职业发展,exports/fupeng_claude_review_pack/articles/182-中年危机本质：职场安乐窝的幻象与应对策略,https://www.douyin.com/video/7352830092990516495
183,2ea04797-8371-4b67-b4e4-a058d3bb6d3f,风险偏好决定消费逻辑：从供给主导转向需求主导,2024-03-31,247,1302,1198,风险偏好 / 消费行为 / 供需逻辑 / 宏观经济,exports/fupeng_claude_review_pack/articles/183-风险偏好决定消费逻辑：从供给主导转向需求主导,https://www.douyin.com/video/7352434288505212211
184,15e7e54e-c51a-4bd6-8b3f-267bf314fd68,新车五至十万价格战引发二手崩盘与消费观望,2024-03-31,148,878,1116,汽车价格战 / 二手车市场 / 消费心理 / 新能源汽车,exports/fupeng_claude_review_pack/articles/184-新车五至十万价格战引发二手崩盘与消费观望,https://www.douyin.com/video/7352418894369295679
185,8a52971c-4d56-40bc-87ca-3f3337d7b2e0,核心房产政策挤牙膏式松绑，高杠杆风险偏好时代已终结,2024-03-28,130,712,1039,房地产政策 / 家庭杠杆 / 风险偏好 / 购房决策,exports/fupeng_claude_review_pack/articles/185-核心房产政策挤牙膏式松绑，高杠杆风险偏好时代已终结,https://www.douyin.com/video/7351344806238457142
186,0eef52fd-71a5-46c0-8091-c7942a3f4236,从“不留债务给后人”到“不留后人留债务”的代际价值观剧变,2024-03-27,80,495,1241,代际价值观 / 债务观念 / 社会心理 / 青年文化,exports/fupeng_claude_review_pack/articles/186-从“不留债务给后人”到“不留后人留债务”的代际价值观剧变,https://www.douyin.com/video/7350985783458794815
187,d8dc17e4-868a-4610-a213-caabf1a3dcb3,付鹏：老龄化下的医疗养老准备与综合金融体验,2024-03-26,416,2343,1197,商业保险 / 综合金融 / 医疗养老 / 财富管理,exports/fupeng_claude_review_pack/articles/187-付鹏：老龄化下的医疗养老准备与综合金融体验,https://www.douyin.com/video/7350660776534854924
188,bbb25b8a-c754-4a4e-a69c-44a718e22b95,人生最难的不是选择而是舍不得，放下执念方能重生,2024-03-25,78,460,1066,中年危机 / 家庭教育 / 心态管理 / 人生哲学,exports/fupeng_claude_review_pack/articles/188-人生最难的不是选择而是舍不得，放下执念方能重生,https://www.douyin.com/video/7350221722857131275
189,8d103eab-9966-4095-85ac-d78d0e86e58f,灵活就业者断缴社保潮背后的经济账与无奈,2024-03-24,289,2074,1432,灵活就业 / 社保断缴 / 居民社保 / 通缩环境,exports/fupeng_claude_review_pack/articles/189-灵活就业者断缴社保潮背后的经济账与无奈,https://www.douyin.com/video/7349780828844477734
190,7e572d4c-1974-4942-900a-f05dffec0b1f,恒大造假与做空机构：天使恶魔一体，市场需容忍屠龙者,2024-03-23,776,5349,2125,恒大财务造假 / 做空机构 / 市场机制 / 金融监管,exports/fupeng_claude_review_pack/articles/190-恒大造假与做空机构：天使恶魔一体，市场需容忍屠龙者,https://www.douyin.com/video/7349521868795202835
191,d2d6dbfa-a437-4045-92ce-a98c18d83697,延迟退休的阶层博弈：岗位重叠与收支困境,2024-03-23,136,810,1218,延迟退休 / 养老金赤字 / 职场竞争 / 阶层利益,exports/fupeng_claude_review_pack/articles/191-延迟退休的阶层博弈：岗位重叠与收支困境,https://www.douyin.com/video/7349336853616594215
192,8bf8d046-8c86-423f-b3c2-ae20d2b75aee,网约车异味背后的生存逻辑：内卷下的“现代骆驼祥子”,2024-03-19,690,3673,2178,网约车行业 / 社会观察 / 零工经济 / 内卷,exports/fupeng_claude_review_pack/articles/192-网约车异味背后的生存逻辑：内卷下的“现代骆驼祥子”,https://www.douyin.com/video/7348073550340705563
193,7a1ed9fb-e939-4a54-8b3e-013ac1c42c66,燕郊高位接盘者现状：负资产下的咬牙坚持与断供抉择,2024-03-18,193,1012,1176,燕郊楼市 / 负资产 / 房地产调研 / 断供潮,exports/fupeng_claude_review_pack/articles/193-燕郊高位接盘者现状：负资产下的咬牙坚持与断供抉择,https://www.douyin.com/video/7347652243736235275
194,97f58045-17c6-42d9-be3f-bfce2135b0c4,燕郊负资产群体的双面人生：白天白领夜间司机,2024-03-18,179,959,1317,燕郊负资产 / 双职生存 / 房贷压力 / 城市通勤,exports/fupeng_claude_review_pack/articles/194-燕郊负资产群体的双面人生：白天白领夜间司机,https://www.douyin.com/video/7347651804378811702
195,7c2143fc-a656-4116-8ee3-2e81dd09da8c,315食品安全乱象的根源：恶性价格战与劣币驱逐良币,2024-03-17,270,1429,1203,315食品安全 / 劣币驱逐良币 / 价格战 / 预制菜,exports/fupeng_claude_review_pack/articles/195-315食品安全乱象的根源：恶性价格战与劣币驱逐良币,https://www.douyin.com/video/7347238870322253082
196,22e93de5-7f04-4e91-aff7-55f8ba106c05,房地产泡沫周期：风险偏好扩张与收缩的底层逻辑,2024-03-17,1102,5587,2351,房地产周期 / 风险偏好 / 资产配置 / 宏观经济,exports/fupeng_claude_review_pack/articles/196-房地产泡沫周期：风险偏好扩张与收缩的底层逻辑,https://www.douyin.com/video/7347173471933205814
197,2cd877f6-19c0-45ff-a1b7-5aa9d7c71539,投资本质是反人性的：克制贪婪与追求理性逻辑,2024-03-15,145,750,1198,理性投资 / 行为金融学 / 风险控制 / 投资者教育,exports/fupeng_claude_review_pack/articles/197-投资本质是反人性的：克制贪婪与追求理性逻辑,https://www.douyin.com/video/7346482190110166335
198,8a36ef39-3793-4583-96ef-c62c27ebde80,户籍制度难取消的根源：公共资源分配失衡与地方利益壁垒,2024-03-14,88,523,1151,户籍制度改革 / 公共资源分配 / 地方保护主义 / 统一大市场,exports/fupeng_claude_review_pack/articles/198-户籍制度难取消的根源：公共资源分配失衡与地方利益壁垒,https://www.douyin.com/video/7346135742696967487
199,4d37d85e-ec3c-433b-a1c3-d43be32c97a6,年轻人应避开传统赛道内卷，拥抱AI等新技术浪潮,2024-03-13,80,468,1122,职业规划 / AI技术应用 / 新媒体趋势 / 代际竞争,exports/fupeng_claude_review_pack/articles/199-年轻人应避开传统赛道内卷，拥抱AI等新技术浪潮,https://www.douyin.com/video/7345694909279538443
200,ba57a22e-33cb-4871-b037-63c0802f5559,经济增量不足与结构性错配：大学生就业困境的深层逻辑,2024-03-12,100,616,1239,大学生就业 / 宏观经济 / 结构性失业 / 职业规划,exports/fupeng_claude_review_pack/articles/200-经济增量不足与结构性错配：大学生就业困境的深层逻辑,https://www.douyin.com/video/7345387640654499091
201,fe925180-d42a-459f-8e6f-e4dc7486370e,年轻人热衷考公考编是理性选择而非逃避奋斗,2024-03-11,47,285,999,考公考编 / 青年就业 / 风险收益 / 代际认知,exports/fupeng_claude_review_pack/articles/201-年轻人热衷考公考编是理性选择而非逃避奋斗,https://www.douyin.com/video/7345016039387745572
202,55facb85-2074-4b52-bcce-b7e1c02a3350,县城婆罗门：关系网固化与内卷化的阶层真相,2024-03-08,88,522,1023,县城经济 / 社会阶层 / 关系网络 / 内卷化,exports/fupeng_claude_review_pack/articles/202-县城婆罗门：关系网固化与内卷化的阶层真相,https://www.douyin.com/video/7343946652333477147
203,017856fd-56db-4605-8966-a23ef39fa597,北京高成本下的消费外流与东北性价比,2024-03-08,44,254,1059,消费趋势 / 性价比经济 / 东北旅游 / 城市成本,exports/fupeng_claude_review_pack/articles/203-北京高成本下的消费外流与东北性价比,https://www.douyin.com/video/7343826590981262642
204,cac661cb-f73c-4a55-831f-bedd7a07904c,付鹏：实体内卷与风险偏好收缩下的资产逻辑,2024-03-06,883,4629,2340,风险偏好 / 资产配置 / 宏观经济 / 内卷,exports/fupeng_claude_review_pack/articles/204-付鹏：实体内卷与风险偏好收缩下的资产逻辑,https://www.douyin.com/video/7343133143605480742
205,28831a67-344d-424d-bbb5-8921e90202dc,付鹏：为何今年GDP目标定为5%及背后的经济逻辑,2024-03-05,109,579,1132,宏观经济 / GDP目标 / 高质量发展 / 经济结构转型,exports/fupeng_claude_review_pack/articles/205-付鹏：为何今年GDP目标定为5%及背后的经济逻辑,https://www.douyin.com/video/7342732284400880948
206,e5c9e2e4-a026-4f03-aef7-73d43fa9bad8,付鹏：风险偏好视角下的中国股市三层资产逻辑,2024-03-05,869,4592,2136,风险偏好 / 资产配置 / 红利资产 / 估值逻辑,exports/fupeng_claude_review_pack/articles/206-付鹏：风险偏好视角下的中国股市三层资产逻辑,https://www.douyin.com/video/7342653302301134106
207,f1d178a1-0505-4453-bf06-22a3f9afa9db,付鹏：总量制约下风险偏好下降与资产逻辑重构,2024-03-03,962,4838,3629,风险偏好 / 资产配置 / 房地产逻辑 / 现金流,exports/fupeng_claude_review_pack/articles/207-付鹏：总量制约下风险偏好下降与资产逻辑重构,https://www.douyin.com/video/7342061000205552922
208,d18c89f2-d7be-4c88-8e6f-ba4061100f0a,珠海交通格局重塑：机场快线与深中通道的经济意义,2024-03-02,89,461,1105,珠海城市规划 / 深中通道 / 珠三角经济 / 基础设施投资,exports/fupeng_claude_review_pack/articles/208-珠海交通格局重塑：机场快线与深中通道的经济意义,https://www.douyin.com/video/7341546452075760915
209,bd46295b-4373-4a7e-bc21-e5691d5a5810,春节消费观察：院线微弱复苏与商家全员在岗,2024-02-29,141,792,1036,春节消费 / 电影市场 / 服务业观察 / 经济微观,exports/fupeng_claude_review_pack/articles/209-春节消费观察：院线微弱复苏与商家全员在岗,https://www.douyin.com/video/7341031273978285362
210,3ef74913-a81a-4793-8b94-ec80f6911c9d,春节气候反常与错峰出行的理性选择,2024-02-28,76,395,1103,春节消费 / 错峰出行 / 气候异常 / 生活方式,exports/fupeng_claude_review_pack/articles/210-春节气候反常与错峰出行的理性选择,https://www.douyin.com/video/7340575914280979731
211,3eccee07-c9fd-4bf9-a440-6b9cf9e86905,开年汽车价格战：比亚迪打响第一枪与高合倒闭的行业启示,2024-02-22,449,2455,1865,汽车行业 / 价格战 / 新能源汽车 / 市场竞争,exports/fupeng_claude_review_pack/articles/211-开年汽车价格战：比亚迪打响第一枪与高合倒闭的行业启示,https://www.douyin.com/video/7338438636460903734
212,2494b5d7-e7f8-4630-a85f-b3c97b4bb6cd,新能源车价格战本质：传统制造业的产能过剩与出清,2024-02-22,467,2537,1588,新能源汽车 / 产能过剩 / 价格战 / 产业周期,exports/fupeng_claude_review_pack/articles/212-新能源车价格战本质：传统制造业的产能过剩与出清,https://www.douyin.com/video/7338437828436659467
213,b3a6f502-d8c3-43dc-aa34-3706ee5ed092,春节微观观察：不得瑟背后的真实经济反应,2024-02-19,722,3537,2064,春节经济观察 / 消费行为分析 / 社会心理变迁 / 宏观经济微观验证,exports/fupeng_claude_review_pack/articles/213-春节微观观察：不得瑟背后的真实经济反应,https://www.douyin.com/video/7337182977144802572
214,8308c9ff-3975-453f-b4ee-b7a1e8cc810f,日本改革深层逻辑：公司治理重塑与内生循环的共振,2024-02-15,712,5351,2828,日本经济 / 公司治理 / 安倍经济学 / 资产配置,exports/fupeng_claude_review_pack/articles/214-日本改革深层逻辑：公司治理重塑与内生循环的共振,https://www.douyin.com/video/7335853038088850707
215,fed7a581-ab99-4858-98f9-2962da73e5cb,日本股市上涨的三重共振逻辑与微观改革,2024-02-15,543,2726,1676,日本股市 / 企业治理改革 / 全球资产配置 / 宏观经济,exports/fupeng_claude_review_pack/articles/215-日本股市上涨的三重共振逻辑与微观改革,https://www.douyin.com/video/7335850211450834230
216,4cbf34f3-a847-4841-9f43-df3b5af52b38,日本股市新高背后的三层维度共振逻辑,2024-02-15,565,3355,2280,日本经济 / 安倍经济学 / 宏观共振 / 全球分工,exports/fupeng_claude_review_pack/articles/216-日本股市新高背后的三层维度共振逻辑,https://www.douyin.com/video/7335844940917787955
217,02cb66e8-8e85-4880-9c73-2e3d5ead1578,付鹏：企业债务风险根源在投资端而非融资端,2024-02-12,538,3067,1480,企业债务 / 供给侧改革 / 投资回报率 / 宏观经济,exports/fupeng_claude_review_pack/articles/217-付鹏：企业债务风险根源在投资端而非融资端,https://www.douyin.com/video/7334599482237062412
218,66d36d3c-c768-4258-8e7e-29d5cb61208b,私营企业融资难的本质：信用缺失与高速发展的代价,2024-02-12,364,2014,1470,私营企业融资 / 企业债务 / 企业家精神 / 经济周期,exports/fupeng_claude_review_pack/articles/218-私营企业融资难的本质：信用缺失与高速发展的代价,https://www.douyin.com/video/7334597301865893130
219,085edffa-39f5-4809-9c0f-f86d75e757b2,付鹏：股权融资错配引发的变相债务危机,2024-02-12,312,1628,1309,企业融资 / 债务危机 / 股权融资 / 经济转型,exports/fupeng_claude_review_pack/articles/219-付鹏：股权融资错配引发的变相债务危机,https://www.douyin.com/video/7334596228317039882
220,c00cf1ca-8d09-4881-b1f3-ad557708c390,付鹏：中国经济转型的阳谋与人性现实,2024-02-09,472,2509,1478,宏观经济 / 经济转型 / 资本市场 / 人性洞察,exports/fupeng_claude_review_pack/articles/220-付鹏：中国经济转型的阳谋与人性现实,https://www.douyin.com/video/7333440957641198860
221,57555c6d-8731-47a5-83b3-c48b1fad1e21,付鹏：高估值下的企业家困境与内外宏观变局,2024-02-09,347,1924,1138,宏观经济 / 企业治理 / 逆全球化 / 资本市场,exports/fupeng_claude_review_pack/articles/221-付鹏：高估值下的企业家困境与内外宏观变局,https://www.douyin.com/video/7333439347733105971
222,505ad58b-d498-40a3-99e8-2e4df0fd4a01,付鹏：IPO激增与资金错配下的股市困局,2024-02-09,621,3480,2345,IPO供需失衡 / 风险偏好 / 资本市场逻辑 / 宏观经济分析,exports/fupeng_claude_review_pack/articles/222-付鹏：IPO激增与资金错配下的股市困局,https://www.douyin.com/video/7333437605566041371
223,39c8eb08-eac7-4505-b4e6-f3513ff52d8a,拜仁凯恩与苏翊鸣的龙年新春祝福,2024-02-06,116,635,1680,拜仁慕尼黑 / 苏翊鸣 / 龙年祝福 / 体育跨界,exports/fupeng_claude_review_pack/articles/223-拜仁凯恩与苏翊鸣的龙年新春祝福,https://www.douyin.com/video/7332330136034938123
224,a77a9408-5f1e-4352-95cb-7ae75e1dfd75,付鹏：春节人流不代表经济好坏，民间调研需看消费细节,2024-02-03,365,1890,1441,民间调研 / 宏观经济 / 消费观察 / 付鹏,exports/fupeng_claude_review_pack/articles/224-付鹏：春节人流不代表经济好坏，民间调研需看消费细节,https://www.douyin.com/video/7331381887786568997
225,8c1e4266-3ab3-4c82-8e65-1469313b5f51,民营企业家传承困境：二代不愿接班与治理缺失下的套现逻辑,2024-02-03,550,2978,1384,家族企业传承 / 公司治理 / 资本市场 / 二代接班,exports/fupeng_claude_review_pack/articles/225-民营企业家传承困境：二代不愿接班与治理缺失下的套现逻辑,https://www.douyin.com/video/7331197642673900809
226,39a66ef1-3740-4baa-b1af-e856c6dc7a30,新年老友聚会，推荐这款纯发酵的觅山青梅酒,2024-02-01,31,200,1129,青梅酒 / 新年礼品 / 原果发酵 / 付鹏推荐,exports/fupeng_claude_review_pack/articles/226-新年老友聚会，推荐这款纯发酵的觅山青梅酒,https://www.douyin.com/video/7330585311233232180
227,b5940668-a9de-4b35-90f5-63f92636e18b,付鹏推荐低糖青梅酒：糖尿病人的微醺选择,2024-02-01,65,372,1039,付鹏财经 / 低糖饮食 / 青梅酒评测 / 新年礼品,exports/fupeng_claude_review_pack/articles/227-付鹏推荐低糖青梅酒：糖尿病人的微醺选择,https://www.douyin.com/video/7330487215400783145
228,b29f3eba-61f1-4c6d-a4cd-68cd639e5429,付鹏：除夕夜相约，共话远方来客与新春祝福,2024-01-29,18,37,1014,付鹏 / 新春祝福 / 社群互动,exports/fupeng_claude_review_pack/articles/228-付鹏：除夕夜相约，共话远方来客与新春祝福,https://www.douyin.com/video/7329426763530980649
229,61268a22-ddf6-4263-91d0-3ba4d62d6ca4,人民币升值逻辑下核心资产的杠杆效应与对冲,2024-01-29,158,960,1073,人民币资产 / 汇率对冲 / 核心资产 / 宏观财经,exports/fupeng_claude_review_pack/articles/229-人民币升值逻辑下核心资产的杠杆效应与对冲,https://www.douyin.com/video/7329316412105821459
230,c7a5c56b-4f45-4e2b-9986-2ae7300cc88c,核心区域取消限购：富人如何利用负债端收益进行套息交易,2024-01-29,688,3749,2466,房地产政策 / 套息交易 / 资产配置 / 宏观经济,exports/fupeng_claude_review_pack/articles/230-核心区域取消限购：富人如何利用负债端收益进行套息交易,https://www.douyin.com/video/7329191811862318386
231,deab2d7b-f91c-4e29-bc81-c0e644422aa0,瑞达里奥三部曲阅读顺序：从原则到债务危机,2024-01-28,224,1057,1156,瑞达里奥 / 债务危机 / 经济周期 / 投资策略,exports/fupeng_claude_review_pack/articles/231-瑞达里奥三部曲阅读顺序：从原则到债务危机,https://www.douyin.com/video/7329056330222816538
232,46d59276-152f-4955-bee3-dca9a2cabebb,瑞达里奥《原则2》：大国兴衰周期与债务危机转折,2024-01-28,88,404,991,瑞达里奥 / 宏观周期 / 债务危机 / 大国兴衰,exports/fupeng_claude_review_pack/articles/232-瑞达里奥《原则2》：大国兴衰周期与债务危机转折,https://www.douyin.com/video/7328961570896104754
233,8a89a561-9635-4493-9b1b-2e2b1ac4ecc4,瑞达里奥三部曲阅读顺序：先读《原则》上半部,2024-01-27,133,592,1074,瑞达里奥 / 宏观投资 / 资产配置 / 阅读方法,exports/fupeng_claude_review_pack/articles/233-瑞达里奥三部曲阅读顺序：先读《原则》上半部,https://www.douyin.com/video/7328651400794148136
234,2bfc5e4c-3ed7-4a01-9310-8631683ab76b,付鹏：碎片化信息让人迷失，纸质阅读重塑独立思考,2024-01-25,85,273,964,独立思考 / 深度阅读 / 付鹏 / 认知提升,exports/fupeng_claude_review_pack/articles/234-付鹏：碎片化信息让人迷失，纸质阅读重塑独立思考,https://www.douyin.com/video/7328029547679534399
235,a7535cd3-2ce7-4753-9f41-db9c60038ff8,日本劳动力缺口与结构变迁：从内卷到外劳引入,2024-01-21,771,3675,2063,日本经济 / 劳动力结构 / 移民政策 / 薪资通胀,exports/fupeng_claude_review_pack/articles/235-日本劳动力缺口与结构变迁：从内卷到外劳引入,https://www.douyin.com/video/7326404186868960548
236,c38d8498-0c1f-4d31-b03c-97c0d3622964,日本失去的一代：劳动力重叠与结构性失业,2024-01-21,470,2298,1293,日本经济 / 劳动力结构 / 青年失业 / 宏观经济,exports/fupeng_claude_review_pack/articles/236-日本失去的一代：劳动力重叠与结构性失业,https://www.douyin.com/video/7326375049777270027
237,63a98fd4-6f66-4e06-adfc-d7bc931bdfc2,日本年轻人失业率背后的劳动力结构变迁,2024-01-21,568,2593,1805,日本经济 / 劳动力结构 / 终身雇佣制 / 非正规雇佣,exports/fupeng_claude_review_pack/articles/237-日本年轻人失业率背后的劳动力结构变迁,https://www.douyin.com/video/7326371530902916406
238,41c17cf0-d433-4b1c-a6a0-862da4898fef,SEC批准比特币ETF：去中心化梦想的终结与黑白分明的监管,2024-01-11,1149,6027,2281,比特币ETF / SEC监管 / 中心化金融 / 资产配置,exports/fupeng_claude_review_pack/articles/238-SEC批准比特币ETF：去中心化梦想的终结与黑白分明的监管,https://www.douyin.com/video/7322848126732143898
239,a4038849-8964-4f2a-beff-f12e508a02a5,从失衡到逆潮：见证全球四十年变局与未来启示,2024-01-07,203,1035,932,宏观经济 / 逆全球化 / 财经书籍 / 付鹏,exports/fupeng_claude_review_pack/articles/239-从失衡到逆潮：见证全球四十年变局与未来启示,https://www.douyin.com/video/7321242924337925439
240,8fb91ea8-3dca-4c67-be59-7ffb52db7819,低欲望社会下的供需重构：从日本经验看中国消费转型,2024-01-06,704,3609,2343,低欲望社会 / 供需关系 / 消费转型 / 日本经济,exports/fupeng_claude_review_pack/articles/240-低欲望社会下的供需重构：从日本经验看中国消费转型,https://www.douyin.com/video/7320987361918209289
241,a0ce23b6-e452-4af9-be33-07038c9b6deb,供给与需求的博弈：从短缺到过剩的消费逻辑演变,2024-01-06,642,3359,1951,供需关系 / 消费升级 / 宏观经济 / 消费心理,exports/fupeng_claude_review_pack/articles/241-供给与需求的博弈：从短缺到过剩的消费逻辑演变,https://www.douyin.com/video/7320979133905833257
242,eae390be-7347-4a97-aa3b-be1206ac421e,付鹏新书《见证逆潮》：构建基于交易员视角的经济世界观,2024-01-05,261,1381,1536,宏观经济 / 资产配置 / FICC交易 / 逆全球化,exports/fupeng_claude_review_pack/articles/242-付鹏新书《见证逆潮》：构建基于交易员视角的经济世界观,https://www.douyin.com/video/7320531995639991593
243,ea775a2a-8ccb-46d7-93ae-1c83b3f95cdf,从性价比到低欲望：消费转型的中间环节与警示,2024-01-01,875,4268,3173,消费趋势 / 低欲望社会 / 商业战略 / 宏观经济,exports/fupeng_claude_review_pack/articles/243-从性价比到低欲望：消费转型的中间环节与警示,https://www.douyin.com/video/7318958104995990838
244,67f1ff15-f5bd-46b7-bf0b-c70ec11c320d,内债不是债的完整逻辑：只要人还在,2023-12-31,412,2307,1992,宏观经济 / 债务周期 / 人口结构 / 财政逻辑,exports/fupeng_claude_review_pack/articles/244-内债不是债的完整逻辑：只要人还在,https://www.douyin.com/video/7318700249311186239
245,5623dceb-c5ba-428a-b3aa-ad02b7911d2e,内债本质是对居民部门收税：企业、金融与政府的债务逻辑,2023-12-31,654,3542,2982,宏观经济 / 债务周期 / 土地财政 / 居民杠杆,exports/fupeng_claude_review_pack/articles/245-内债本质是对居民部门收税：企业、金融与政府的债务逻辑,https://www.douyin.com/video/7318691282518363411
246,e6a9af04-345c-4e93-a00e-ccd7fd09f819,论债务：贸易与资本构成的对外“收税权”,2023-12-31,443,2461,1616,宏观经济 / 债务周期 / 国际贸易 / 资本流动,exports/fupeng_claude_review_pack/articles/246-论债务：贸易与资本构成的对外“收税权”,https://www.douyin.com/video/7318675360395070759
247,3e7675d9-9d1a-4738-9266-32fbe95bd8e1,人口年龄结构变迁与社会整体风险偏好的下降,2023-12-31,774,4225,3962,人口结构 / 风险偏好 / 资产配置 / 生命周期理论,exports/fupeng_claude_review_pack/articles/247-人口年龄结构变迁与社会整体风险偏好的下降,https://www.douyin.com/video/7318661130249948479
248,a166c035-8372-417b-bbb7-dc6e2e5f2829,人口老龄化与债务驱动投资的失效逻辑,2023-12-31,448,2412,1942,人口老龄化 / 债务驱动 / 财政投资 / 宏观经济,exports/fupeng_claude_review_pack/articles/248-人口老龄化与债务驱动投资的失效逻辑,https://www.douyin.com/video/7318591224229694731
249,95c29084-07bd-406a-93dd-d321b7cd95d2,开发商流动性危机的本质：居民部门承受力的长期转折,2023-12-07,466,2562,1523,房地产债务 / 居民杠杆率 / 流动性危机 / 反身性理论,exports/fupeng_claude_review_pack/articles/249-开发商流动性危机的本质：居民部门承受力的长期转折,https://www.douyin.com/video/7309771562725461274
250,fa69d32a-7d84-4b00-9e08-c402bdfccc51,付鹏：中国资产定价逻辑与人口债务周期下的结构性机会,2023-12-04,3524,17194,3269,宏观策略 / 人口周期 / 债务出清 / 结构性投资,exports/fupeng_claude_review_pack/articles/250-付鹏：中国资产定价逻辑与人口债务周期下的结构性机会,https://www.douyin.com/video/7308672815434091826
251,3e590884-f7f0-4ffd-b608-b1b4e8341a5b,城镇化率背后的双重逻辑：年轻增长与老龄化收缩,2023-11-24,809,4174,2432,城镇化 / 日本经济 / 人口老龄化 / 房地产,exports/fupeng_claude_review_pack/articles/251-城镇化率背后的双重逻辑：年轻增长与老龄化收缩,https://www.douyin.com/video/7304954449582116106
252,d6862433-6ba9-4c40-96e9-6579daa8a7c5,2024展望：中国经济的分子与美国利率的分母,2023-11-20,593,2935,1820,宏观经济 / 房地产分析 / 美联储政策 / 资产配置,exports/fupeng_claude_review_pack/articles/252-2024展望：中国经济的分子与美国利率的分母,https://www.douyin.com/video/7303557185294847283
253,55f57834-064e-452d-9401-e648e8d254f2,野比大雄的1993：日本并未失去，只是选择了出海,2023-11-20,1052,5123,2559,日本经济 / 汇率套利 / 资产配置 / 个人财富,exports/fupeng_claude_review_pack/articles/253-野比大雄的1993：日本并未失去，只是选择了出海,https://www.douyin.com/video/7303350577637887270
254,6c36f1b3-fb57-4414-89ca-4679a0e731fa,男性消费超狗的背后：宠物市场放缓与中产女性收入预期调整,2023-11-11,479,2551,1367,宠物经济 / 消费降级 / 中产阶层 / 宏观经济,exports/fupeng_claude_review_pack/articles/254-男性消费超狗的背后：宠物市场放缓与中产女性收入预期调整,https://www.douyin.com/video/7300067234196639012
255,1796e618-c12b-4a8c-a5e7-a72286a6e539,微剧行业：AI降本增效与爽文心理的流量变现,2023-11-09,775,4347,2373,微剧行业 / AI内容生成 / 短视频变现 / 降本增效,exports/fupeng_claude_review_pack/articles/255-微剧行业：AI降本增效与爽文心理的流量变现,https://www.douyin.com/video/7299355771400228150
256,754cdb30-320a-4c63-b764-5d304a63a6bc,神仙居的流量密码：金融活水如何激活乡村文旅,2023-11-07,749,3493,2151,乡村振兴 / 文旅产业 / 普惠金融 / 品牌农业,exports/fupeng_claude_review_pack/articles/256-神仙居的流量密码：金融活水如何激活乡村文旅,https://www.douyin.com/video/7298597101477301531
257,f96ec8e1-15f5-465a-b2df-5a3b2e214a87,特殊商品出厂价上调背后的金融逻辑与债务周期风险,2023-11-06,820,4350,2132,金融常识 / 底层逻辑 / 债务周期 / 商品定价,exports/fupeng_claude_review_pack/articles/257-特殊商品出厂价上调背后的金融逻辑与债务周期风险,https://www.douyin.com/video/7298181206296907046
258,15cdb4fe-cb55-4c91-ae81-74c1b4916e52,《完蛋！我被美女包围了》火爆背后的现实逃避产业逻辑,2023-11-05,458,2400,1508,低欲望社会 / 逃避现实产业 / 恋爱养成游戏 / 日本泡沫经济,exports/fupeng_claude_review_pack/articles/258-《完蛋！我被美女包围了》火爆背后的现实逃避产业逻辑,https://www.douyin.com/video/7297822013211643162
